id,first_name,last_name,gender,email,address,country,nationality,generation,date_of_birth,wealth_tier,net_worth_usd,monthly_income_usd,internet_frequency,monthly_internet_spend_usd,food_living_pct,tech_pct,lifestyle_pct,travel_pct,investment_pct,food_living_usd,tech_usd,lifestyle_usd,travel_usd,investment_usd
6356,Philippe,Dubois,male,philippe.dubois925.fr@gmail.com,"110 Rue de Passy, Paris",fr,FR,millennial,1981-01-10,top_1,2449845.77,12249.23,often,1072.73,21.1,9.89,18.79,19.97,30.25,2584.59,1211.45,2301.63,2446.17,3705.39
6357,Rong,Gao,female,rong.gao467.cn@gmail.com,"108 Guanghua Rd, Nanjing",china,CN,boomer,1958-07-24,top_25,194829.52,7793.18,sometimes,22.77,43.35,6.47,16.7,12.12,21.36,3378.34,504.22,1301.46,944.53,1664.62
6358,Ella,Walker,female,ella.walker489.uk@gmail.com,"41 High St, Sheffield",uk,GB,millennial,1986-12-22,top_25,549250.01,21970.0,once,42.91,44.69,12.13,14.79,9.26,19.13,9818.39,2664.96,3249.36,2034.42,4202.86
6359,Jing,Chen,female,jing.chen326.cn@gmail.com,"61 Jiefang Rd, Suzhou",china,CN,millennial,1991-06-19,bottom_50,41275.98,4127.6,often,8.33,77.43,9.85,9.36,3.36,0.0,3196.0,406.57,386.34,138.69,0.0
6360,Jessica,Thomas,female,jessica.thomas100.uk@gmail.com,"189 Mill Lane, Manchester",uk,GB,boomer,1950-05-24,bottom_50,840515.44,84051.54,once,24.44,75.35,3.87,10.28,10.5,0.0,63332.84,3252.79,8640.5,8825.41,0.0
6361,Margaret,Thomas,female,margaret.thomas294.us@gmail.com,"82 Elm St, Dallas",usa,US,millennial,1989-02-02,top_1,3751089.26,18755.45,always,435.57,25.14,10.71,20.04,11.49,32.62,4715.12,2008.71,3758.59,2155.0,6118.03
6362,Long,Wu,male,long.wu950.cn@gmail.com,"122 Nanjing Rd, Xi'an",china,CN,millennial,1992-02-15,top_25,95388.59,3815.54,often,33.28,45.45,12.67,19.7,6.96,15.22,1734.16,483.43,751.66,265.56,580.73
6363,John,Miller,male,john.miller980.us@gmail.com,"178 Park Ave, Houston",usa,US,boomer,1946-09-09,top_10,5529065.02,69113.31,once,239.61,18.72,10.15,23.31,18.08,29.74,12938.01,7015.0,16110.31,12495.69,20554.3
6364,Jacob,Roberts,male,jacob.roberts150.uk@gmail.com,"50 Park Rd, Bristol",uk,GB,millennial,1994-09-17,bottom_50,210530.01,21053.0,often,11.45,81.08,2.63,11.88,4.41,0.0,17069.77,553.69,2501.1,928.44,0.0
6365,Sandra,Jackson,female,sandra.jackson421.us@gmail.com,"138 Lake Dr, San Diego",usa,US,boomer,1954-09-27,bottom_50,563681.1,56368.11,once,14.68,80.16,2.5,10.95,6.39,0.0,45184.68,1409.2,6172.31,3601.92,0.0
6366,William,Taylor,male,william.taylor670.us@gmail.com,"122 Elm St, San Jose",usa,US,gen_z,2004-08-08,top_25,183693.79,7347.75,once,66.45,37.92,14.35,26.7,10.45,10.58,2786.27,1054.4,1961.85,767.84,777.39
6367,Matthew,Thompson,male,matthew.thompson342.us@gmail.com,"97 Cedar Ln, Dallas",usa,US,gen_z,1998-08-18,bottom_50,122.17,12.22,sometimes,17.79,74.75,11.11,11.48,2.66,0.0,9.13,1.36,1.4,0.33,0.0
6368,Amelia,Taylor,female,amelia.taylor900.uk@gmail.com,"139 Green Lane, London",uk,GB,millennial,1990-09-10,bottom_50,217344.31,21734.43,once,22.2,79.54,6.23,10.24,3.99,0.0,17287.57,1354.05,2225.61,867.2,0.0
6369,Lily,Robinson,female,lily.robinson30.uk@gmail.com,"88 High St, Manchester",uk,GB,boomer,1956-07-25,bottom_50,1033016.57,103301.66,sometimes,12.77,78.19,3.34,10.29,8.18,0.0,80771.57,3450.28,10629.74,8450.08,0.0
6370,Maeve,Moore,female,maeve.moore162.ie@gmail.com,"115 Nassau St, Galway",ire,IE,gen_z,2004-04-14,top_25,94743.85,3789.75,often,63.92,38.0,15.82,24.73,8.49,12.96,1440.11,599.54,937.21,321.75,491.15
6371,Elisabeth,Svensson,female,elisabeth.svensson451.se@gmail.com,"197 Hornsgatan, Linkoping",swe,SE,boomer,1949-07-07,top_25,927067.89,37082.72,often,51.86,34.95,10.42,24.97,15.83,13.83,12960.41,3864.02,9259.56,5870.19,5128.54
6372,Ting,Huang,female,ting.huang310.cn@gmail.com,"137 Wangfujing St, Suzhou",china,CN,boomer,1946-03-11,top_25,202683.88,8107.36,sometimes,34.43,42.7,12.14,18.39,8.68,18.09,3461.84,984.23,1490.94,703.72,1466.62
6373,Declan,Ryan,male,declan.ryan499.ie@gmail.com,"178 Clontarf Rd, Galway",ire,IE,millennial,1991-05-01,bottom_50,10571.6,1057.16,always,20.17,76.36,10.3,10.52,2.82,0.0,807.25,108.89,111.21,29.81,0.0
6374,David,Martinez,male,david.martinez19.us@gmail.com,"197 Hill St, Houston",usa,US,millennial,1990-12-16,top_25,311412.13,12456.49,always,70.64,46.04,9.83,18.55,12.28,13.3,5734.97,1224.47,2310.68,1529.66,1656.71
6375,Christopher,Lopez,male,christopher.lopez756.us@gmail.com,"16 Maple Dr, Phoenix",usa,US,gen_z,2001-03-05,top_25,50093.73,2003.75,always,76.54,40.2,10.84,30.42,5.36,13.18,805.51,217.21,609.54,107.4,264.09
6376,Wei,Ma,male,wei.ma625.cn@gmail.com,"37 Xinhua St, Chengdu",china,CN,gen_z,2007-04-03,top_25,229486.81,9179.47,sometimes,15.88,46.51,16.77,20.79,1.16,14.77,4269.37,1539.4,1908.41,106.48,1355.81
6377,Anthony,Thompson,male,anthony.thompson626.us@gmail.com,"4 Hill St, Phoenix",usa,US,gen_z,1999-03-20,bottom_50,26731.36,2673.14,once,24.34,79.74,9.68,9.38,1.2,0.0,2131.56,258.76,250.74,32.08,0.0
6378,Karl,Persson,male,karl.persson310.se@gmail.com,"4 Hornsgatan, Gothenburg",swe,SE,gen_z,2001-07-04,bottom_50,1188.12,118.81,once,13.83,65.49,13.49,19.62,1.4,0.0,77.81,16.03,23.31,1.66,0.0
6379,Ying,Zhang,female,ying.zhang881.cn@gmail.com,"30 Guanghua Rd, Beijing",china,CN,millennial,1986-06-24,bottom_50,59524.87,5952.49,once,9.16,76.52,10.78,12.61,0.09,0.0,4554.85,641.68,750.61,5.36,0.0
6380,Henry,Smith,male,henry.smith164.uk@gmail.com,"79 Park Rd, Birmingham",uk,GB,millennial,1996-10-19,bottom_50,169347.99,16934.8,always,17.83,70.96,8.93,11.06,9.05,0.0,12016.93,1512.28,1872.99,1532.6,0.0
6381,Nancy,Lopez,female,nancy.lopez387.us@gmail.com,"96 Cedar Ln, New York",usa,US,millennial,1990-11-06,top_25,268456.85,10738.27,sometimes,48.61,45.3,8.06,18.22,11.83,16.59,4864.44,865.5,1956.51,1270.34,1781.48
6382,Xia,Hu,female,xia.hu292.cn@gmail.com,"83 Renmin Rd, Guangzhou",china,CN,boomer,1953-02-12,bottom_50,82696.08,8269.61,sometimes,6.06,86.82,5.67,4.54,2.97,0.0,7179.68,468.89,375.44,245.61,0.0
6383,Baptiste,Dubois,male,baptiste.dubois794.fr@gmail.com,"146 Rue de Rivoli, Paris",fr,FR,millennial,1989-08-10,top_1,1621364.53,8106.82,sometimes,751.78,23.4,11.89,20.65,15.13,28.93,1897.0,963.9,1674.06,1226.56,2345.3
6384,Barbara,Thomas,female,barbara.thomas609.us@gmail.com,"7 Cedar Ln, Phoenix",usa,US,millennial,1983-07-21,bottom_50,19434.66,1943.47,often,21.09,75.49,8.42,11.84,4.25,0.0,1467.13,163.64,230.11,82.6,0.0
6385,James,Thompson,male,james.thompson321.us@gmail.com,"82 Pine Rd, Los Angeles",usa,US,boomer,1964-03-17,top_25,1456760.01,58270.4,once,52.31,43.71,6.73,19.54,10.66,19.36,25469.99,3921.6,11386.04,6211.62,11281.15
6386,Philippe,Fournier,male,philippe.fournier687.fr@gmail.com,"199 Boulevard Haussmann, Marseille",fr,FR,millennial,1991-06-03,top_10,719483.56,8993.54,often,201.02,38.2,13.02,16.93,17.84,14.01,3435.53,1170.96,1522.61,1604.45,1259.99
6387,Kenneth,Davis,male,kenneth.davis878.us@gmail.com,"178 Cedar Ln, San Antonio",usa,US,boomer,1964-07-18,top_1,26939097.54,134695.49,often,896.3,23.93,3.07,13.86,25.21,33.93,32232.63,4135.15,18668.79,33956.73,45702.18
6388,Karen,Garcia,female,karen.garcia253.us@gmail.com,"174 Hill St, Houston",usa,US,boomer,1947-06-08,bottom_50,1080784.97,108078.5,once,17.05,84.6,2.7,1.39,11.31,0.0,91434.41,2918.12,1502.29,12223.68,0.0
6389,Grace,Smith,female,grace.smith152.uk@gmail.com,"200 Kings Rd, Leeds",uk,GB,millennial,1992-11-27,top_25,545623.27,21824.93,sometimes,60.95,34.98,10.15,26.05,10.38,18.44,7634.36,2215.23,5685.39,2265.43,4024.52
6390,William,Johnson,male,william.johnson873.uk@gmail.com,"174 Green Lane, Glasgow",uk,GB,gen_z,2008-08-03,top_1,336234.49,1681.17,always,1171.75,15.85,18.97,26.64,7.14,31.4,266.47,318.92,447.86,120.04,527.89
6391,Mei,Zhu,female,mei.zhu836.cn@gmail.com,"163 Wangfujing St, Shanghai",china,CN,boomer,1949-10-12,bottom_50,65828.7,6582.87,sometimes,6.51,81.77,7.1,5.13,6.0,0.0,5382.81,467.38,337.7,394.97,0.0
6392,Daniel,Wilson,male,daniel.wilson530.us@gmail.com,"175 Lake Dr, Phoenix",usa,US,millennial,1996-07-28,bottom_50,27785.62,2778.56,often,18.26,81.56,6.69,5.37,6.38,0.0,2266.19,185.89,149.21,177.27,0.0
6393,Emily,Hernandez,female,emily.hernandez461.us@gmail.com,"53 Lake Dr, Dallas",usa,US,millennial,1982-01-27,bottom_50,49706.55,4970.66,once,21.46,76.8,2.61,11.62,8.97,0.0,3817.47,129.73,577.59,445.87,0.0
6394,Yun,Li,female,yun.li853.cn@gmail.com,"103 Guanghua Rd, Beijing",china,CN,millennial,1987-02-23,bottom_50,37035.56,3703.56,sometimes,6.45,78.76,8.81,8.74,3.69,0.0,2916.92,326.28,323.69,136.66,0.0
6395,Jing,Zhu,female,jing.zhu114.cn@gmail.com,"68 Xinhua St, Beijing",china,CN,millennial,1984-05-21,bottom_50,42951.65,4295.16,once,5.98,73.12,13.53,12.46,0.89,0.0,3140.62,581.14,535.18,38.23,0.0
6396,Lars,Olsson,male,lars.olsson942.se@gmail.com,"183 Gotgatan, Uppsala",swe,SE,boomer,1959-10-28,bottom_50,222737.32,22273.73,sometimes,16.42,75.24,7.5,9.97,7.29,0.0,16758.75,1670.53,2220.69,1623.75,0.0
6397,Gang,Zhang,male,gang.zhang869.cn@gmail.com,"196 Wangfujing St, Wuhan",china,CN,millennial,1988-08-03,top_25,83584.29,3343.37,sometimes,36.48,39.68,18.22,15.99,12.42,13.69,1326.65,609.16,534.6,415.25,457.71
6398,Clodagh,McLoughlin,female,clodagh.mcloughlin787.ie@gmail.com,"152 Clontarf Rd, Limerick",ire,IE,millennial,1991-09-07,top_10,1247938.26,15599.23,often,283.41,30.5,13.97,21.94,14.17,19.42,4757.77,2179.21,3422.47,2210.41,3029.37
6399,Grainne,O'Reilly,female,grainne.oreilly208.ie@gmail.com,"136 O'Connell St, Dublin",ire,IE,boomer,1954-06-01,top_1,6068894.55,30344.47,sometimes,884.63,15.42,6.05,18.47,20.75,39.31,4679.12,1835.84,5604.62,6296.48,11928.41
6400,Susan,Jackson,female,susan.jackson879.us@gmail.com,"22 Oak Ave, San Diego",usa,US,gen_z,2001-03-22,bottom_50,27941.29,2794.13,once,24.18,75.18,9.77,11.68,3.37,0.0,2100.63,272.99,326.35,94.16,0.0
6401,Patrik,Jakobsson,male,patrik.jakobsson800.se@gmail.com,"52 Hornsgatan, Norrkoping",swe,SE,boomer,1959-02-09,bottom_50,1940.14,194.01,once,16.51,73.31,3.77,13.78,9.14,0.0,142.23,7.31,26.73,17.73,0.0
6402,Lisa,Taylor,female,lisa.taylor385.us@gmail.com,"194 Elm St, San Jose",usa,US,gen_z,2005-07-05,bottom_50,11211.61,1121.16,often,11.66,70.22,10.24,16.53,3.01,0.0,787.28,114.81,185.33,33.75,0.0
6403,Patrik,Olsson,male,patrik.olsson159.se@gmail.com,"142 Vasagatan, Uppsala",swe,SE,millennial,1982-07-15,top_10,482504.73,6031.31,sometimes,126.07,28.5,19.75,19.73,15.1,16.92,1718.92,1191.18,1189.98,910.73,1020.5
6404,William,Davis,male,william.davis908.us@gmail.com,"49 Main St, San Diego",usa,US,gen_z,2001-05-05,top_10,597975.13,7474.69,often,135.27,24.65,15.56,29.37,21.08,9.34,1842.51,1163.06,2195.32,1575.66,698.14
6405,Robert,Brown,male,robert.brown724.us@gmail.com,"111 Park Ave, New York",usa,US,gen_z,2005-07-07,top_25,52492.05,2099.68,sometimes,61.25,37.56,9.08,30.0,11.94,11.42,788.64,190.65,629.9,250.7,239.78
6406,Anna,Larsson,female,anna.larsson561.se@gmail.com,"156 Kungsgatan, Malmo",swe,SE,gen_z,2000-08-07,top_25,15587.39,623.5,sometimes,60.86,38.06,14.74,21.69,7.17,18.34,237.3,91.9,135.24,44.7,114.35
6407,Dorothy,Thompson,female,dorothy.thompson55.us@gmail.com,"172 Oak Ave, San Antonio",usa,US,millennial,1991-09-16,top_10,1951989.88,24399.87,always,216.34,36.63,10.88,19.03,17.88,15.58,8937.67,2654.71,4643.3,4362.7,3801.5
6408,Na,Zhang,female,na.zhang931.cn@gmail.com,"22 Huaihai Rd, Wuhan",china,CN,millennial,1984-06-21,top_1,734707.65,3673.54,always,522.46,26.43,15.22,16.61,18.15,23.59,970.92,559.11,610.17,666.75,866.59
6409,Na,Ma,female,na.ma308.cn@gmail.com,"15 Jiefang Rd, Shenzhen",china,CN,boomer,1958-12-27,bottom_50,51014.8,5101.48,sometimes,5.37,82.31,6.94,1.65,9.1,0.0,4199.03,354.04,84.17,464.23,0.0
6410,Hui,He,male,hui.he951.cn@gmail.com,"106 Dongfeng Rd, Shanghai",china,CN,gen_z,1998-01-07,top_10,283916.61,3548.96,always,133.47,28.98,18.56,27.6,6.46,18.4,1028.49,658.69,979.51,229.26,653.01
6411,Xin,Huang,male,xin.huang337.cn@gmail.com,"92 Xinhua St, Xi'an",china,CN,gen_z,2003-11-26,top_10,492958.18,6161.98,sometimes,112.83,34.88,19.57,27.53,14.99,3.03,2149.3,1205.9,1696.39,923.68,186.71
6412,Nils,Eriksson,male,nils.eriksson125.se@gmail.com,"92 Sveavagen, Uppsala",swe,SE,gen_z,2003-04-04,top_25,15043.1,601.72,sometimes,83.8,33.25,17.59,23.17,9.75,16.24,200.07,105.84,139.42,58.67,97.72
6413,Xue,Hu,female,xue.hu882.cn@gmail.com,"83 Dongfeng Rd, Suzhou",china,CN,gen_z,2006-07-03,bottom_50,76391.36,7639.14,once,9.32,77.02,9.49,13.07,0.42,0.0,5883.67,724.95,998.44,32.08,0.0
6414,Sven,Gustafsson,male,sven.gustafsson480.se@gmail.com,"69 Hornsgatan, Gothenburg",swe,SE,millennial,1988-08-12,bottom_50,74915.36,7491.54,once,26.69,74.3,9.54,9.3,6.86,0.0,5566.21,714.69,696.71,513.92,0.0
6415,Daisy,Thompson,female,daisy.thompson293.uk@gmail.com,"89 Victoria Rd, Manchester",uk,GB,millennial,1982-05-16,bottom_50,84631.35,8463.14,once,17.29,68.4,8.05,14.9,8.65,0.0,5788.79,681.28,1261.01,732.06,0.0
6416,Rui,Wang,male,rui.wang712.cn@gmail.com,"196 Zhongshan Ave, Chengdu",china,CN,gen_z,2000-02-20,bottom_50,5021.27,502.13,sometimes,4.51,68.94,17.53,12.65,0.88,0.0,346.17,88.02,63.52,4.42,0.0
6417,Orla,O'Neill,female,orla.oneill947.ie@gmail.com,"50 South Circular Rd, Kilkenny",ire,IE,gen_z,2006-10-21,bottom_50,44950.78,4495.08,sometimes,5.65,68.96,10.85,16.92,3.27,0.0,3099.81,487.72,760.57,146.99,0.0
6418,Matthew,Brown,male,matthew.brown534.us@gmail.com,"1 Park Ave, Phoenix",usa,US,boomer,1956-10-02,bottom_50,400524.85,40052.49,once,13.01,76.43,8.09,5.85,9.63,0.0,30612.12,3240.25,2343.07,3857.05,0.0
6419,Karen,Martinez,female,karen.martinez590.us@gmail.com,"133 Oak Ave, Dallas",usa,US,gen_z,2006-08-26,bottom_50,23100.44,2310.04,once,12.75,77.97,7.95,12.15,1.93,0.0,1801.14,183.65,280.67,44.58,0.0
6420,Anna,Lindberg,female,anna.lindberg212.se@gmail.com,"103 Gotgatan, Stockholm",swe,SE,boomer,1946-06-17,bottom_50,89492.73,8949.27,once,15.31,77.88,4.22,10.82,7.08,0.0,6969.69,377.66,968.31,633.61,0.0
6421,Qian,Luo,female,qian.luo494.cn@gmail.com,"88 Huaihai Rd, Xi'an",china,CN,gen_z,1999-10-12,bottom_50,14886.85,1488.68,often,6.16,68.93,14.72,15.94,0.41,0.0,1026.15,219.13,237.3,6.1,0.0
6422,Joseph,Smith,male,joseph.smith801.us@gmail.com,"59 Maple Dr, New York",usa,US,gen_z,2001-06-13,top_25,144290.22,5771.61,sometimes,68.03,44.5,14.74,24.56,7.05,9.15,2568.37,850.74,1417.51,406.9,528.1
6423,Susan,Lopez,female,susan.lopez10.us@gmail.com,"32 Elm St, Los Angeles",usa,US,gen_z,2003-06-04,bottom_50,18617.75,1861.78,sometimes,26.74,70.66,10.94,14.48,3.92,0.0,1315.53,203.68,269.59,72.98,0.0
6424,Lisa,Taylor,female,lisa.taylor923.us@gmail.com,"18 Maple Dr, Houston",usa,US,gen_z,2002-12-01,top_1,1263756.52,6318.78,always,528.36,16.38,9.76,25.21,12.9,35.75,1035.02,616.71,1592.96,815.12,2258.96
6425,Hui,Ma,female,hui.ma367.cn@gmail.com,"55 Jiefang Rd, Guangzhou",china,CN,millennial,1988-07-21,top_10,379670.38,4745.88,once,117.42,30.43,18.9,24.32,14.37,11.98,1444.17,896.97,1154.2,681.98,568.56
6426,Maxime,Thomas,male,maxime.thomas486.fr@gmail.com,"100 Boulevard Haussmann, Marseille",fr,FR,boomer,1963-06-14,bottom_50,247005.72,24700.57,once,15.0,80.36,0.7,9.08,9.86,0.0,19849.38,172.9,2242.81,2435.48,0.0
6427,Hui,Luo,female,hui.luo966.cn@gmail.com,"152 Zhongshan Ave, Guangzhou",china,CN,millennial,1994-05-05,bottom_50,61142.92,6114.29,once,7.44,81.87,9.98,7.36,0.79,0.0,5005.77,610.21,450.01,48.3,0.0
6428,Wilma,Johansson,female,wilma.johansson930.se@gmail.com,"91 Drottninggatan, Stockholm",swe,SE,boomer,1962-04-11,top_25,1099125.14,43965.01,often,58.95,40.98,7.25,17.21,14.94,19.62,18016.86,3187.46,7566.38,6568.37,8625.93
6429,Bo,Guo,male,bo.guo367.cn@gmail.com,"27 Changan Ave, Wuhan",china,CN,gen_z,2005-03-01,bottom_50,102167.68,10216.77,sometimes,8.03,74.97,12.3,11.65,1.08,0.0,7659.51,1256.66,1190.25,110.34,0.0
6430,Eoin,Murray,male,eoin.murray623.ie@gmail.com,"61 Fitzwilliam Sq, Dublin",ire,IE,boomer,1959-01-03,top_10,3366177.51,42077.22,often,243.23,26.54,11.38,17.63,18.59,25.86,11167.29,4788.39,7418.21,7822.16,10881.17
6431,Wei,Chen,male,wei.chen633.cn@gmail.com,"76 Nanjing Rd, Hangzhou",china,CN,gen_z,1998-11-15,bottom_50,116365.28,11636.53,often,6.64,66.54,10.76,18.46,4.24,0.0,7742.95,1252.09,2148.1,493.39,0.0
6432,Hao,Xu,male,hao.xu604.cn@gmail.com,"130 Changan Ave, Suzhou",china,CN,gen_z,1998-02-25,top_25,232974.18,9318.97,often,31.6,38.91,13.68,30.52,3.8,13.09,3626.01,1274.84,2844.15,354.12,1219.85
6433,Wei,Zhang,male,wei.zhang603.cn@gmail.com,"21 Wangfujing St, Guangzhou",china,CN,gen_z,2001-02-18,bottom_50,91639.21,9163.92,often,7.97,68.72,13.05,17.95,0.28,0.0,6297.45,1195.89,1644.92,25.66,0.0
6434,Xia,Hu,female,xia.hu992.cn@gmail.com,"73 Jiefang Rd, Nanjing",china,CN,gen_z,2004-03-05,top_25,146918.23,5876.73,often,28.35,47.84,12.89,19.65,6.5,13.12,2811.43,757.51,1154.78,381.99,771.03
6435,Jacob,Smith,male,jacob.smith493.uk@gmail.com,"16 Church Rd, London",uk,GB,gen_z,2001-09-02,top_10,257046.72,3213.08,sometimes,144.59,35.14,18.38,21.08,5.53,19.87,1129.08,590.56,677.32,177.68,638.44
6436,Donna,Davis,female,donna.davis527.us@gmail.com,"163 Elm St, San Antonio",usa,US,gen_z,2002-02-18,bottom_50,11450.57,1145.06,sometimes,15.9,78.22,8.16,11.66,1.96,0.0,895.67,93.44,133.51,22.44,0.0
6437,John,Garcia,male,john.garcia665.us@gmail.com,"186 Park Ave, Chicago",usa,US,millennial,1985-01-20,bottom_50,135726.68,13572.67,once,17.28,72.01,5.37,14.44,8.18,0.0,9773.68,728.85,1959.89,1110.24,0.0
6438,Ashley,Moore,female,ashley.moore319.us@gmail.com,"142 Pine Rd, Phoenix",usa,US,millennial,1992-06-13,bottom_50,80800.35,8080.04,always,24.22,68.83,12.3,12.8,6.07,0.0,5561.49,993.84,1034.25,490.46,0.0
6439,Ting,Zhang,female,ting.zhang983.cn@gmail.com,"92 Xinhua St, Chengdu",china,CN,millennial,1992-09-16,top_1,876839.24,4384.2,always,581.34,22.13,14.44,20.07,15.31,28.05,970.22,633.08,879.91,671.22,1229.77
6440,Aidan,McCarthy,male,aidan.mccarthy11.ie@gmail.com,"23 Nassau St, Drogheda",ire,IE,boomer,1961-11-05,bottom_50,748902.04,74890.2,once,15.91,82.56,2.35,6.36,8.73,0.0,61829.35,1759.92,4763.02,6537.91,0.0
6441,Sinead,Kennedy,female,sinead.kennedy383.ie@gmail.com,"194 Dame St, Kilkenny",ire,IE,boomer,1952-02-04,top_10,2231316.56,27891.46,often,107.22,27.27,8.48,24.37,18.01,21.87,7606.0,2365.2,6797.15,5023.25,6099.86
6442,Patricia,Moore,female,patricia.moore689.us@gmail.com,"25 Main St, San Diego",usa,US,gen_z,2008-06-18,bottom_50,31198.11,3119.81,once,15.52,72.46,9.08,17.23,1.23,0.0,2260.61,283.28,537.54,38.37,0.0
6443,Karin,Svensson,female,karin.svensson812.se@gmail.com,"144 Gotgatan, Norrkoping",swe,SE,boomer,1956-05-19,top_25,705807.98,28232.32,often,79.29,40.21,8.45,18.84,13.5,19.0,11352.22,2385.63,5318.97,3811.36,5364.14
6444,Margaret,Miller,female,margaret.miller287.us@gmail.com,"47 River Rd, Philadelphia",usa,US,gen_z,2003-08-22,top_25,39001.69,1560.07,often,66.83,38.94,10.37,24.09,9.13,17.47,607.49,161.78,375.82,142.43,272.54
6445,Rong,Ma,female,rong.ma457.cn@gmail.com,"176 Huaihai Rd, Shanghai",china,CN,boomer,1958-10-17,bottom_50,59933.6,5993.36,sometimes,6.79,77.54,6.02,9.81,6.63,0.0,4647.25,360.8,587.95,397.36,0.0
6446,Yun,Huang,female,yun.huang484.cn@gmail.com,"106 Guanghua Rd, Chengdu",china,CN,millennial,1990-02-07,top_25,114654.14,4586.17,often,20.52,43.18,17.12,17.97,5.14,16.59,1980.31,785.15,824.13,235.73,760.85
6447,Cormac,Walsh,male,cormac.walsh796.ie@gmail.com,"174 Baggot St, Waterford",ire,IE,boomer,1957-02-12,top_25,1639845.54,65593.82,sometimes,56.45,39.48,6.69,19.29,9.62,24.92,25896.44,4388.23,12653.05,6310.13,16345.98
6448,Kimberly,Thomas,female,kimberly.thomas674.us@gmail.com,"126 Oak Ave, Phoenix",usa,US,boomer,1952-04-02,top_25,1529035.16,61161.41,sometimes,48.23,38.38,5.24,19.31,15.29,21.78,23473.75,3204.86,11810.27,9351.58,13320.96
6449,Xue,He,female,xue.he518.cn@gmail.com,"188 Changan Ave, Chengdu",china,CN,boomer,1948-07-07,top_25,114685.45,4587.42,once,27.78,48.47,8.78,13.68,13.29,15.78,2223.52,402.78,627.56,609.67,723.89
6450,Anders,Hansson,male,anders.hansson295.se@gmail.com,"160 Hornsgatan, Orebro",swe,SE,gen_z,2005-11-16,bottom_50,5228.43,522.84,often,12.42,70.29,15.96,11.69,2.06,0.0,367.5,83.45,61.12,10.77,0.0
6451,Dorothy,Jackson,female,dorothy.jackson25.us@gmail.com,"65 Cedar Ln, Chicago",usa,US,millennial,1990-08-21,top_25,403310.26,16132.41,often,78.04,50.39,2.93,22.77,13.35,10.56,8129.12,472.68,3673.35,2153.68,1703.58
6452,Betty,Jackson,female,betty.jackson852.us@gmail.com,"190 Oak Ave, Houston",usa,US,boomer,1954-09-01,bottom_50,359526.54,35952.65,sometimes,14.42,81.21,1.92,7.34,9.53,0.0,29197.15,690.29,2638.92,3426.29,0.0
6453,Hao,Sun,male,hao.sun275.cn@gmail.com,"47 Huaihai Rd, Suzhou",china,CN,millennial,1983-03-12,top_1,466181.64,2330.91,sometimes,303.1,25.09,15.19,17.76,5.23,36.73,584.83,354.07,413.97,121.91,856.14
6454,Anthony,Brown,male,anthony.brown205.us@gmail.com,"100 Maple Dr, San Antonio",usa,US,boomer,1961-02-10,bottom_50,870651.68,87065.17,once,15.92,80.51,3.49,9.07,6.93,0.0,70096.17,3038.57,7896.81,6033.62,0.0
6455,Andrew,Jackson,male,andrew.jackson333.us@gmail.com,"39 Maple Dr, Philadelphia",usa,US,boomer,1949-04-14,top_10,5849608.18,73120.1,always,137.65,31.69,8.05,25.26,15.29,19.71,23171.76,5886.17,18470.14,11180.06,14411.97
6456,Mark,White,male,mark.white411.us@gmail.com,"149 Main St, Dallas",usa,US,boomer,1960-03-10,top_10,6699791.72,83747.4,often,230.91,32.02,10.05,16.07,15.08,26.78,26815.92,8416.61,13458.21,12629.11,22427.55
6457,Orla,Kelly,female,orla.kelly342.ie@gmail.com,"115 Dame St, Dublin",ire,IE,boomer,1949-04-15,top_25,886574.75,35462.99,sometimes,55.92,32.18,9.88,20.1,12.67,25.17,11411.99,3503.74,7128.06,4493.16,8926.03
6458,Shu,Luo,female,shu.luo249.cn@gmail.com,"146 Changan Ave, Wuhan",china,CN,millennial,1981-12-23,bottom_50,12950.56,1295.06,once,6.42,78.01,10.55,8.34,3.1,0.0,1010.28,136.63,108.01,40.15,0.0
6459,Hao,Liu,male,hao.liu111.cn@gmail.com,"126 Zhongshan Ave, Chengdu",china,CN,millennial,1981-09-23,top_25,103491.2,4139.65,once,22.96,43.84,14.15,17.34,10.26,14.41,1814.82,585.76,717.82,424.73,596.52
6460,Hugo,Simon,male,hugo.simon217.fr@gmail.com,"77 Rue de Passy, Strasbourg",fr,FR,millennial,1990-10-21,top_10,565685.26,7071.07,always,188.51,40.0,15.93,21.67,15.05,7.35,2828.43,1126.42,1532.3,1064.2,519.72
6461,Jennifer,Wilson,female,jennifer.wilson708.us@gmail.com,"187 Park Ave, Phoenix",usa,US,boomer,1949-09-22,top_25,2727965.05,109118.6,once,69.2,40.67,0.22,22.13,15.75,21.23,44378.53,240.06,24147.95,17186.18,23165.88
6462,Ronan,O'Connor,male,ronan.oconnor902.ie@gmail.com,"59 Fitzwilliam Sq, Galway",ire,IE,boomer,1950-04-07,bottom_50,802443.89,80244.39,once,13.12,81.28,2.02,9.07,7.63,0.0,65222.64,1620.94,7278.17,6122.65,0.0
6463,Aisling,Murphy,female,aisling.murphy813.ie@gmail.com,"87 Fitzwilliam Sq, Limerick",ire,IE,boomer,1957-03-06,top_25,900364.91,36014.6,often,54.21,43.94,1.73,24.6,10.11,19.62,15824.82,623.05,8859.59,3641.08,7066.06
