id,first_name,last_name,gender,email,address,country,generation,wealth_tier,net_worth_usd,monthly_income_usd,internet_frequency,monthly_internet_spend_usd,food_living_pct,tech_pct,lifestyle_pct,travel_pct,investment_pct,food_living_usd,tech_usd,lifestyle_usd,travel_usd,investment_usd
4336,Fang,Zhou,male,fang.zhou905.cn@gmail.com,"137 Guanghua Rd, Guangzhou",china,boomer,bottom_50,58602.83,5860.28,often,4.18,83.9,9.75,1.16,5.19,0.0,4916.77,571.38,67.98,304.15,0.0
4337,Jing,Gao,female,jing.gao766.cn@gmail.com,"29 Nanjing Rd, Chengdu",china,millennial,bottom_50,8827.5,882.75,often,7.72,80.59,9.89,7.71,1.81,0.0,711.41,87.3,68.06,15.98,0.0
4338,Lan,Liu,female,lan.liu757.cn@gmail.com,"69 Nanjing Rd, Guangzhou",china,boomer,bottom_50,94801.72,9480.17,once,2.52,88.78,7.26,1.95,2.01,0.0,8416.49,688.26,184.86,190.55,0.0
4339,Eva,Nilsson,female,eva.nilsson82.se@gmail.com,"28 Hornsgatan, Jonkoping",swe,boomer,top_25,579619.34,23184.77,always,35.12,45.99,7.16,16.88,14.94,15.03,10662.68,1660.03,3913.59,3463.8,3484.67
4340,Wei,Ma,male,wei.ma299.cn@gmail.com,"172 Wangfujing St, Hangzhou",china,millennial,top_25,76308.29,3052.33,always,34.48,47.66,13.82,22.9,6.98,8.64,1454.74,421.83,698.98,213.05,263.72
4341,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,ire,millennial,bottom_50,164450.29,16445.03,once,15.57,76.45,5.78,12.73,5.04,0.0,12572.23,950.52,2093.45,828.83,0.0
4342,Yan,Huang,female,yan.huang856.cn@gmail.com,"110 Renmin Rd, Chengdu",china,boomer,bottom_50,39804.09,3980.41,sometimes,6.01,78.64,5.21,10.89,5.26,0.0,3130.19,207.38,433.47,209.37,0.0
4343,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,ire,millennial,bottom_50,131282.05,13128.2,often,9.61,85.22,4.85,7.57,2.36,0.0,11187.85,636.72,993.8,309.83,0.0
4344,Alfie,White,male,alfie.white10.uk@gmail.com,"111 Manor Rd, Bristol",uk,boomer,top_25,2147541.62,85901.66,once,73.85,39.53,8.71,26.28,13.29,12.19,33956.93,7482.03,22574.96,11416.33,10471.41
4345,ANONYMIZED,ANONYMIZED,male,ANONYMIZED,ANONYMIZED,fr,millennial,bottom_50,144489.85,14448.99,often,11.08,76.27,6.14,12.12,5.47,0.0,11020.24,887.17,1751.22,790.36,0.0
4346,Yang,Sun,male,yang.sun984.cn@gmail.com,"173 Xinhua St, Guangzhou",china,millennial,bottom_50,40142.44,4014.24,once,6.86,77.15,10.08,10.47,2.3,0.0,3096.99,404.64,420.29,92.33,0.0
4347,Henry,Robinson,male,henry.robinson955.uk@gmail.com,"192 Manor Rd, Leicester",uk,gen_z,bottom_50,9480.08,948.01,sometimes,20.29,74.35,8.31,15.2,2.14,0.0,704.85,78.78,144.1,20.29,0.0
4348,Jing,Zhou,female,jing.zhou539.cn@gmail.com,"129 Zhongshan Ave, Chengdu",china,boomer,top_1,1102925.45,5514.63,often,346.8,20.68,9.96,14.92,13.88,40.56,1140.43,549.26,822.78,765.43,2236.73
4349,Charles,Anderson,male,charles.anderson528.us@gmail.com,"37 Hill St, New York",usa,boomer,top_25,1722223.34,68888.93,always,39.31,42.58,3.8,20.13,12.9,20.59,29332.91,2617.78,13867.34,8886.67,14184.23
4350,Wei,Li,male,wei.li612.cn@gmail.com,"13 Zhongshan Ave, Wuhan",china,millennial,bottom_50,660.38,66.04,once,11.31,74.39,16.53,7.85,1.23,0.0,49.13,10.92,5.18,0.81,0.0
4351,Brendan,Smith,male,brendan.smith598.ie@gmail.com,"117 Clontarf Rd, Limerick",ire,millennial,top_1,3931229.82,19656.15,sometimes,789.81,14.79,14.29,22.93,15.39,32.6,2907.14,2808.86,4507.16,3025.08,6407.9
4352,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,ire,boomer,top_25,1249124.1,49964.96,once,69.87,36.59,5.57,18.83,16.04,22.97,18282.18,2783.05,9408.4,8014.38,11476.95
4353,Michael,Smith,male,michael.smith714.us@gmail.com,"139 Elm St, Dallas",usa,gen_z,top_25,39266.81,1570.67,often,55.38,39.36,13.1,23.42,10.74,13.38,618.22,205.76,367.85,168.69,210.16
4354,ANONYMIZED,ANONYMIZED,male,ANONYMIZED,ANONYMIZED,ire,gen_z,top_25,125024.95,5001.0,often,67.35,48.86,13.19,21.63,4.09,12.23,2443.49,659.63,1081.72,204.54,611.62
4355,William,Taylor,male,william.taylor720.us@gmail.com,"35 Park Ave, New York",usa,gen_z,top_10,496389.96,6204.87,often,155.92,22.88,20.26,21.92,13.8,21.14,1419.67,1257.11,1360.11,856.27,1311.71
4356,Rui,He,male,rui.he153.cn@gmail.com,"54 Huaihai Rd, Suzhou",china,gen_z,top_1,1812932.46,9064.66,often,238.62,18.85,21.1,20.9,8.89,30.26,1708.69,1912.64,1894.51,805.85,2742.97
4357,Hui,Zhang,male,hui.zhang960.cn@gmail.com,"184 Zhongshan Ave, Nanjing",china,boomer,top_25,189849.08,7593.96,once,22.56,47.09,7.28,14.62,11.92,19.09,3576.0,552.84,1110.24,905.2,1449.69
4358,ANONYMIZED,ANONYMIZED,male,ANONYMIZED,ANONYMIZED,ire,millennial,top_25,486792.49,19471.7,once,55.62,43.83,8.88,15.69,12.93,18.67,8534.45,1729.09,3055.11,2517.69,3635.37
4359,Aisling,Walsh,female,aisling.walsh113.ie@gmail.com,"195 Merrion Sq, Swords",ire,gen_z,bottom_50,27793.0,2779.3,once,19.13,68.34,9.58,16.38,5.7,0.0,1899.37,266.26,455.25,158.42,0.0
4360,Manon,Dubois,female,manon.dubois374.fr@gmail.com,"22 Rue de Passy, Strasbourg",fr,boomer,top_10,2029187.33,25364.84,once,123.1,29.83,8.08,15.7,22.55,23.84,7566.33,2049.48,3982.28,5719.77,6046.98
4361,Chloe,Smith,female,chloe.smith228.uk@gmail.com,"95 Park Rd, Liverpool",uk,millennial,bottom_50,156777.43,15677.74,once,6.24,78.58,7.26,7.23,6.93,0.0,12319.57,1138.2,1133.5,1086.47,0.0
4362,James,Anderson,male,james.anderson178.us@gmail.com,"37 Pine Rd, San Jose",usa,gen_z,top_25,156822.46,6272.9,once,68.07,55.49,10.65,13.68,7.84,12.34,3480.83,668.06,858.13,491.8,774.08
4363,John,Moore,male,john.moore88.us@gmail.com,"181 Cedar Ln, New York",usa,boomer,bottom_50,883494.85,88349.49,often,9.65,73.79,4.72,13.83,7.66,0.0,65193.09,4170.1,12218.73,6767.57,0.0
4364,Cheng,Zhou,male,cheng.zhou409.cn@gmail.com,"10 Renmin Rd, Wuhan",china,boomer,bottom_50,24269.13,2426.91,sometimes,7.91,83.05,7.81,2.09,7.05,0.0,2015.55,189.54,50.72,171.1,0.0
4365,Matthew,Davis,male,matthew.davis935.us@gmail.com,"159 Lake Dr, Chicago",usa,gen_z,bottom_50,32719.37,3271.94,once,13.86,73.74,5.42,14.71,6.13,0.0,2412.73,177.34,481.3,200.57,0.0
4366,Hui,Li,male,hui.li646.cn@gmail.com,"8 Dongfeng Rd, Beijing",china,boomer,top_1,1332799.35,6664.0,always,495.31,23.89,6.58,16.54,15.09,37.9,1592.03,438.49,1102.23,1005.6,2525.66
4367,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,fr,boomer,bottom_50,115464.22,11546.42,often,13.9,83.86,0.43,8.37,7.34,0.0,9682.83,49.65,966.44,847.51,0.0
4368,Yang,Xu,male,yang.xu857.cn@gmail.com,"135 Jiefang Rd, Beijing",china,millennial,bottom_50,62084.03,6208.4,once,7.96,78.07,10.46,9.63,1.84,0.0,4846.9,649.4,597.87,114.23,0.0
4369,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,swe,millennial,bottom_50,94888.31,9488.83,sometimes,12.61,77.26,9.83,8.17,4.74,0.0,7331.07,932.75,775.24,449.77,0.0
4370,Xue,Wang,female,xue.wang457.cn@gmail.com,"104 Huaihai Rd, Shenzhen",china,millennial,top_25,72988.01,2919.52,often,23.26,42.32,14.66,17.63,10.18,15.21,1235.54,428.0,514.71,297.21,444.06
4371,Ava,Watson,female,ava.watson68.uk@gmail.com,"124 Queens Ave, Birmingham",uk,gen_z,top_25,53327.39,2133.1,often,45.06,32.83,12.25,25.42,9.17,20.33,700.3,261.3,542.23,195.61,433.66
4372,ANONYMIZED,ANONYMIZED,male,ANONYMIZED,ANONYMIZED,ire,millennial,bottom_50,192180.46,19218.05,once,12.63,71.69,11.64,12.92,3.75,0.0,13777.42,2236.98,2482.97,720.68,0.0
4373,Amelia,Evans,female,amelia.evans940.uk@gmail.com,"128 Kings Rd, Sheffield",uk,gen_z,bottom_50,14765.45,1476.55,always,21.33,70.92,6.7,20.01,2.37,0.0,1047.17,98.93,295.46,34.99,0.0
4374,Declan,Murphy,male,declan.murphy506.ie@gmail.com,"191 North Circular Rd, Dundalk",ire,millennial,bottom_50,84808.71,8480.87,often,6.86,79.42,2.55,11.46,6.57,0.0,6735.51,216.26,971.91,557.19,0.0
4375,Yang,Chen,male,yang.chen483.cn@gmail.com,"4 Changan Ave, Shanghai",china,millennial,top_25,74990.71,2999.63,often,18.29,40.65,15.12,24.17,8.14,11.92,1219.35,453.54,725.01,244.17,357.56
4376,Thomas,Robert,male,thomas.robert973.fr@gmail.com,"76 Rue de la Paix, Montpellier",fr,boomer,top_10,2770286.53,34628.58,always,248.28,31.38,7.68,22.97,17.15,20.82,10866.45,2659.47,7954.18,5938.8,7209.67
4377,Rong,Chen,female,rong.chen911.cn@gmail.com,"7 Renmin Rd, Nanjing",china,gen_z,bottom_50,104372.72,10437.27,often,4.41,73.58,13.56,12.86,0.0,0.0,7679.74,1415.29,1342.23,0.0,0.0
4378,Wei,Huang,male,wei.huang772.cn@gmail.com,"10 Jiefang Rd, Chengdu",china,gen_z,bottom_50,69515.64,6951.56,once,4.22,77.16,13.52,8.55,0.77,0.0,5363.82,939.85,594.36,53.53,0.0
4379,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,swe,millennial,top_1,1744685.87,8723.43,always,883.35,15.27,13.66,18.47,11.13,41.47,1332.07,1191.62,1611.22,970.92,3617.61
4380,Christopher,Smith,male,christopher.smith480.us@gmail.com,"118 Pine Rd, Houston",usa,gen_z,top_10,417905.33,5223.82,sometimes,277.4,29.61,13.3,24.09,16.29,16.71,1546.77,694.77,1258.42,850.96,872.9
4381,Zhi,Xu,female,zhi.xu202.cn@gmail.com,"185 Changan Ave, Shanghai",china,millennial,top_25,141389.64,5655.59,often,27.55,52.46,12.56,21.55,4.23,9.2,2966.92,710.34,1218.78,239.23,520.31
4382,Jessica,Miller,female,jessica.miller485.us@gmail.com,"140 Main St, San Antonio",usa,boomer,top_10,9215606.55,115195.08,often,169.42,22.24,11.19,14.4,24.01,28.16,25619.39,12890.33,16588.09,27658.34,32438.93
4383,Margaret,Martin,female,margaret.martin786.us@gmail.com,"14 Oak Ave, Los Angeles",usa,millennial,top_10,2200311.25,27503.89,always,206.64,29.25,11.81,24.71,14.44,19.79,8044.89,3248.21,6796.21,3971.56,5443.02
4384,Jessica,Martin,female,jessica.martin343.us@gmail.com,"70 Oak Ave, Phoenix",usa,gen_z,bottom_50,406.86,40.69,often,24.72,74.99,7.93,15.67,1.41,0.0,30.51,3.23,6.38,0.57,0.0
4385,Peng,Xu,male,peng.xu66.cn@gmail.com,"69 Nanjing Rd, Beijing",china,boomer,bottom_50,2326.8,232.68,once,5.0,82.84,5.4,5.64,6.12,0.0,192.75,12.56,13.12,14.24,0.0
4386,Manon,Bernard,female,manon.bernard705.fr@gmail.com,"185 Rue de la Paix, Bordeaux",fr,millennial,top_1,2440474.32,12202.37,always,1027.44,17.49,7.78,20.6,15.75,38.38,2134.19,949.34,2513.69,1921.87,4683.27
4387,Bo,Sun,male,bo.sun506.cn@gmail.com,"107 Xinhua St, Shenzhen",china,millennial,top_25,72814.52,2912.58,sometimes,18.94,46.31,16.88,15.07,8.66,13.08,1348.82,491.64,438.93,252.23,380.97
4388,Manon,Vincent,female,manon.vincent439.fr@gmail.com,"133 Rue de Rivoli, Lille",fr,boomer,top_10,2294271.78,28678.4,once,164.53,27.25,6.85,17.44,28.27,20.19,7814.86,1964.47,5001.51,8107.38,5790.17
4389,Emily,Garcia,female,emily.garcia798.us@gmail.com,"114 River Rd, Phoenix",usa,millennial,bottom_50,8867.34,886.73,sometimes,15.85,77.0,8.11,8.38,6.51,0.0,682.78,71.91,74.31,57.73,0.0
4390,Henry,Walker,male,henry.walker841.uk@gmail.com,"59 Queens Ave, Bristol",uk,millennial,bottom_50,127039.51,12703.95,once,13.9,70.74,4.44,15.48,9.34,0.0,8986.77,564.06,1966.57,1186.55,0.0
4391,Zhi,Huang,female,zhi.huang989.cn@gmail.com,"26 Zhongshan Ave, Beijing",china,millennial,top_10,367786.68,4597.33,always,104.98,28.46,18.59,19.8,18.34,14.81,1308.4,854.64,910.27,843.15,680.86
4392,Oliver,Thompson,male,oliver.thompson345.uk@gmail.com,"77 High St, Sheffield",uk,millennial,top_10,657011.62,8212.65,sometimes,207.96,26.88,17.28,22.41,9.98,23.45,2207.56,1419.15,1840.45,819.62,1925.87
4393,Robert,Brown,male,robert.brown468.us@gmail.com,"177 Maple Dr, New York",usa,gen_z,top_1,894546.36,4472.73,often,933.86,20.17,9.06,21.45,9.21,40.11,902.15,405.23,959.4,411.94,1794.01
4394,Christopher,Taylor,male,christopher.taylor502.us@gmail.com,"192 Main St, Phoenix",usa,gen_z,top_10,516399.94,6455.0,sometimes,197.31,27.61,18.42,26.88,8.93,18.16,1782.23,1189.01,1735.1,576.43,1172.23
4395,Brendan,Ryan,male,brendan.ryan639.ie@gmail.com,"106 Merrion Sq, Limerick",ire,millennial,top_25,490066.64,19602.67,often,54.46,45.68,7.99,17.02,14.91,14.4,8954.5,1566.25,3336.37,2922.76,2822.78
4396,Chloe,Johnson,female,chloe.johnson500.uk@gmail.com,"73 Manor Rd, Edinburgh",uk,millennial,top_25,377395.74,15095.83,once,63.46,44.02,11.55,14.69,12.57,17.17,6645.18,1743.57,2217.58,1897.55,2591.95
4397,Linda,Hernandez,female,linda.hernandez738.us@gmail.com,"195 Oak Ave, New York",usa,millennial,bottom_50,2643.03,264.3,sometimes,12.98,85.89,5.52,4.37,4.22,0.0,227.01,14.59,11.55,11.15,0.0
4398,Shan,Zhu,female,shan.zhu288.cn@gmail.com,"23 Changan Ave, Shenzhen",china,millennial,top_25,66946.32,2677.85,always,28.14,46.4,10.92,24.32,7.39,10.97,1242.52,292.42,651.25,197.89,293.76
4399,William,Thompson,male,william.thompson773.us@gmail.com,"141 Main St, Dallas",usa,gen_z,top_10,241433.25,3017.92,sometimes,142.13,23.35,19.06,24.42,14.95,18.22,704.68,575.22,736.98,451.18,549.87
4400,Sven,Nilsson,male,sven.nilsson701.se@gmail.com,"193 Odengatan, Linkoping",swe,millennial,top_10,720994.56,9012.43,sometimes,202.44,29.41,15.48,24.73,11.75,18.63,2650.56,1395.12,2228.77,1058.96,1679.02
4401,Xia,Wang,female,xia.wang860.cn@gmail.com,"42 Xinhua St, Shenzhen",china,millennial,top_25,94426.09,3777.04,always,21.95,46.96,11.7,19.95,13.56,7.83,1773.7,441.91,753.52,512.17,295.74
4402,Christopher,Jones,male,christopher.jones362.us@gmail.com,"27 Pine Rd, San Diego",usa,boomer,bottom_50,170542.73,17054.27,once,21.57,77.41,4.43,8.57,9.59,0.0,13201.71,755.5,1461.55,1635.5,0.0
4403,James,Roberts,male,james.roberts72.uk@gmail.com,"194 Church Rd, Leeds",uk,boomer,bottom_50,527905.85,52790.58,once,16.27,77.78,3.0,11.18,8.04,0.0,41060.51,1583.72,5901.99,4244.36,0.0
4404,Thomas,Hernandez,male,thomas.hernandez801.us@gmail.com,"198 Pine Rd, Phoenix",usa,millennial,bottom_50,45936.27,4593.63,once,15.78,79.25,4.97,11.84,3.94,0.0,3640.45,228.3,543.89,180.99,0.0
4405,Sebastian,Wilson,male,sebastian.wilson696.uk@gmail.com,"48 Church Rd, Leicester",uk,millennial,top_25,513975.37,20559.01,always,67.65,36.38,16.66,18.29,11.24,17.43,7479.37,3425.13,3760.24,2310.83,3583.44
4406,William,Hernandez,male,william.hernandez337.us@gmail.com,"6 Oak Ave, Dallas",usa,millennial,top_10,1175285.9,14691.07,always,223.48,37.11,12.57,20.06,19.72,10.54,5451.86,1846.67,2947.03,2897.08,1548.44
4407,Fang,Liu,female,fang.liu617.cn@gmail.com,"150 Nanjing Rd, Xi'an",china,boomer,top_25,114933.96,4597.36,sometimes,32.35,49.21,10.97,19.47,8.35,12.0,2262.36,504.33,895.11,383.88,551.68
4408,Jessica,Roberts,female,jessica.roberts837.uk@gmail.com,"119 Victoria Rd, Leicester",uk,gen_z,top_25,47335.22,1893.41,sometimes,34.87,39.38,10.97,20.75,9.77,19.13,745.62,207.71,392.88,184.99,362.21
4409,Kimberly,Jackson,female,kimberly.jackson850.us@gmail.com,"54 River Rd, San Diego",usa,gen_z,bottom_50,25004.24,2500.42,often,11.55,72.77,8.38,15.9,2.95,0.0,1819.56,209.54,397.57,73.76,0.0
4410,Xue,Zhao,female,xue.zhao246.cn@gmail.com,"44 Wangfujing St, Guangzhou",china,millennial,bottom_50,622.77,62.28,often,4.29,74.57,10.07,11.32,4.04,0.0,46.44,6.27,7.05,2.52,0.0
4411,Henry,White,male,henry.white295.uk@gmail.com,"50 Station Rd, Manchester",uk,boomer,bottom_50,997503.23,99750.32,once,14.64,76.36,2.54,12.02,9.08,0.0,76169.34,2533.66,11989.99,9057.33,0.0
4412,Yun,Lin,female,yun.lin733.cn@gmail.com,"163 Huaihai Rd, Chengdu",china,millennial,top_10,180037.62,2250.47,often,136.95,39.49,17.98,21.3,4.53,16.7,888.71,404.63,479.35,101.95,375.83
4413,Shane,Murray,male,shane.murray484.ie@gmail.com,"118 Grafton St, Dublin",ire,millennial,top_25,386634.66,15465.39,sometimes,74.6,34.3,11.12,17.97,12.65,23.96,5304.63,1719.75,2779.13,1956.37,3705.51
4414,Bjorn,Johansson,male,bjorn.johansson782.se@gmail.com,"9 Birger Jarlsgatan, Helsingborg",swe,boomer,top_25,765213.88,30608.56,always,38.78,40.14,9.06,20.72,11.42,18.66,12286.28,2773.14,6342.09,3495.5,5711.56
4415,Fang,Xu,female,fang.xu645.cn@gmail.com,"126 Guanghua Rd, Nanjing",china,gen_z,bottom_50,36457.78,3645.78,sometimes,8.47,76.74,12.98,7.53,2.75,0.0,2797.77,473.22,274.53,100.26,0.0
4416,Yun,Li,female,yun.li985.cn@gmail.com,"161 Guanghua Rd, Beijing",china,gen_z,bottom_50,52321.09,5232.11,sometimes,5.86,76.91,12.35,7.49,3.25,0.0,4024.02,646.17,391.89,170.04,0.0
4417,Helene,Garcia,female,helene.garcia891.fr@gmail.com,"61 Rue de Rivoli, Montpellier",fr,millennial,bottom_50,84269.7,8426.97,often,14.05,75.34,3.17,10.79,10.7,0.0,6348.88,267.13,909.27,901.69,0.0
4418,Karl,Jansson,male,karl.jansson36.se@gmail.com,"188 Karlavagen, Stockholm",swe,gen_z,top_25,8749.93,350.0,often,38.82,37.01,15.1,24.38,10.47,13.04,129.53,52.85,85.33,36.65,45.64
4419,Anders,Svensson,male,anders.svensson135.se@gmail.com,"102 Vasagatan, Helsingborg",swe,boomer,bottom_50,11000.77,1100.08,once,14.95,73.99,9.69,8.24,8.08,0.0,813.95,106.6,90.65,88.89,0.0
4420,Johan,Jonsson,male,johan.jonsson222.se@gmail.com,"191 Gotgatan, Norrkoping",swe,boomer,top_25,535794.21,21431.77,sometimes,58.11,39.43,11.12,20.19,7.94,21.32,8450.55,2383.21,4327.07,1701.68,4569.25
4421,Long,Li,male,long.li878.cn@gmail.com,"178 Nanjing Rd, Guangzhou",china,millennial,bottom_50,28725.81,2872.58,sometimes,4.27,80.15,9.56,9.73,0.56,0.0,2302.37,274.62,279.5,16.09,0.0
4422,Qian,Hu,female,qian.hu868.cn@gmail.com,"47 Dongfeng Rd, Nanjing",china,millennial,top_25,80505.31,3220.21,often,29.01,48.52,14.25,17.06,6.89,13.28,1562.45,458.88,549.37,221.87,427.64
4423,Fang,Luo,male,fang.luo306.cn@gmail.com,"144 Wangfujing St, Shanghai",china,millennial,bottom_50,33396.45,3339.64,often,5.83,75.03,9.34,9.64,5.99,0.0,2505.73,311.92,321.94,200.04,0.0
4424,Yi,Huang,male,yi.huang87.cn@gmail.com,"93 Dongfeng Rd, Nanjing",china,millennial,bottom_50,7200.43,720.04,sometimes,7.91,76.57,10.62,11.35,1.46,0.0,551.33,76.47,81.72,10.51,0.0
4425,Scarlett,Harris,female,scarlett.harris559.uk@gmail.com,"35 Manor Rd, Edinburgh",uk,millennial,top_1,2150804.76,10754.02,always,1347.34,8.59,4.99,33.17,19.45,33.8,923.77,536.63,3567.11,2091.66,3634.86
4426,Hui,Guo,female,hui.guo819.cn@gmail.com,"55 Huaihai Rd, Shenzhen",china,millennial,top_10,168290.81,2103.64,once,104.63,33.25,18.17,12.65,10.47,25.46,699.46,382.23,266.11,220.25,535.59
4427,Xin,Yang,male,xin.yang979.cn@gmail.com,"73 Zhongshan Ave, Guangzhou",china,boomer,top_25,170666.22,6826.65,often,19.52,48.2,11.01,19.32,7.33,14.14,3290.45,751.61,1318.91,500.39,965.29
4428,Peng,Huang,male,peng.huang527.cn@gmail.com,"167 Wangfujing St, Shanghai",china,millennial,bottom_50,9152.14,915.21,sometimes,5.42,72.13,10.4,12.78,4.69,0.0,660.14,95.18,116.96,42.92,0.0
4429,Donna,Martinez,female,donna.martinez955.us@gmail.com,"196 Cedar Ln, San Antonio",usa,boomer,top_10,9212621.82,115157.77,once,233.98,39.82,7.89,12.5,18.27,21.52,45855.82,9085.95,14394.72,21039.32,24781.95
4430,Richard,Jackson,male,richard.jackson607.us@gmail.com,"74 Oak Ave, Philadelphia",usa,boomer,bottom_50,411412.31,41141.23,once,28.01,82.54,3.6,3.03,10.83,0.0,33957.97,1481.08,1246.58,4455.6,0.0
4431,Lei,Hu,male,lei.hu233.cn@gmail.com,"3 Nanjing Rd, Wuhan",china,boomer,top_25,140478.73,5619.15,sometimes,20.1,36.27,10.48,20.59,12.52,20.14,2038.07,588.89,1156.98,703.52,1131.7
4432,Yan,Gao,female,yan.gao557.cn@gmail.com,"197 Wangfujing St, Hangzhou",china,millennial,bottom_50,61650.39,6165.04,once,8.56,84.79,8.75,4.24,2.22,0.0,5227.34,539.44,261.4,136.86,0.0
4433,William,Miller,male,william.miller315.us@gmail.com,"118 Pine Rd, Philadelphia",usa,millennial,bottom_50,86994.33,8699.43,sometimes,13.89,75.55,3.91,12.11,8.43,0.0,6572.42,340.15,1053.5,733.36,0.0
4434,Ming,Xu,male,ming.xu120.cn@gmail.com,"181 Renmin Rd, Chengdu",china,gen_z,top_10,541017.69,6762.72,once,69.25,30.96,19.32,22.4,11.29,16.03,2093.74,1306.56,1514.85,763.51,1084.06
4435,ANONYMIZED,ANONYMIZED,male,ANONYMIZED,ANONYMIZED,fr,millennial,bottom_50,27024.93,2702.49,often,18.29,77.21,1.98,13.54,7.27,0.0,2086.59,53.51,365.92,196.47,0.0
4436,Donna,Davis,female,donna.davis909.us@gmail.com,"142 Park Ave, New York",usa,millennial,top_1,4440248.79,22201.24,always,1254.9,22.88,10.56,21.61,12.95,32.0,5079.64,2344.45,4797.69,2875.06,7104.4
4437,Karen,Martinez,female,karen.martinez956.us@gmail.com,"159 Elm St, San Jose",usa,boomer,top_25,2033749.79,81349.99,once,61.88,50.83,1.96,13.32,13.29,20.6,41350.2,1594.46,10835.82,10811.41,16758.1
4438,Michel,Lefebvre,male,michel.lefebvre130.fr@gmail.com,"159 Avenue Montaigne, Paris",fr,millennial,top_25,202058.77,8082.35,sometimes,52.2,52.37,9.36,18.7,7.82,11.75,4232.73,756.51,1511.4,632.04,949.68
4439,Jack,Robinson,male,jack.robinson911.uk@gmail.com,"89 Mill Lane, Edinburgh",uk,boomer,bottom_50,570959.02,57095.9,often,13.11,77.37,3.96,12.58,6.09,0.0,44175.1,2261.0,7182.66,3477.14,0.0
4440,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,swe,boomer,top_1,9175715.53,45878.58,always,1251.29,17.28,8.42,19.12,20.33,34.85,7927.82,3862.98,8771.98,9327.12,15988.69
4441,Ting,Ma,female,ting.ma424.cn@gmail.com,"2 Changan Ave, Nanjing",china,boomer,bottom_50,15465.95,1546.6,sometimes,7.25,73.13,10.03,11.0,5.84,0.0,1131.03,155.12,170.13,90.32,0.0
4442,Jennifer,White,female,jennifer.white539.us@gmail.com,"114 Park Ave, Los Angeles",usa,gen_z,top_25,103475.28,4139.01,sometimes,58.05,34.13,20.85,23.48,8.65,12.89,1412.64,862.98,971.84,358.02,533.52
4443,Kieran,O'Sullivan,male,kieran.osullivan733.ie@gmail.com,"80 O'Connell St, Galway",ire,boomer,top_25,1029082.99,41163.32,sometimes,68.13,43.9,6.76,21.08,11.79,16.47,18070.7,2782.64,8677.23,4853.16,6779.6
4444,ANONYMIZED,ANONYMIZED,male,ANONYMIZED,ANONYMIZED,swe,gen_z,top_25,16926.6,677.06,always,87.28,37.52,15.57,22.0,11.03,13.88,254.03,105.42,148.95,74.68,93.98
4445,Fang,Hu,male,fang.hu850.cn@gmail.com,"131 Wangfujing St, Beijing",china,millennial,top_1,793999.19,3970.0,always,710.04,19.86,16.42,19.81,9.43,34.48,788.44,651.87,786.46,374.37,1368.86
4446,Muireann,Kennedy,female,muireann.kennedy570.ie@gmail.com,"66 O'Connell St, Bray",ire,millennial,top_25,367360.11,14694.4,sometimes,41.06,43.05,11.56,26.66,5.82,12.91,6325.94,1698.67,3917.53,855.21,1897.05
4447,Kenneth,Jackson,male,kenneth.jackson787.us@gmail.com,"181 River Rd, San Jose",usa,gen_z,top_10,243294.22,3041.18,sometimes,285.57,28.52,19.11,22.61,9.09,20.67,867.34,581.17,687.61,276.44,628.61
4448,Sophie,Taylor,female,sophie.taylor945.uk@gmail.com,"12 Manor Rd, Birmingham",uk,millennial,bottom_50,233712.89,23371.29,always,17.71,79.28,5.73,12.09,2.9,0.0,18528.76,1339.17,2825.59,677.77,0.0
4449,Andrew,Jackson,male,andrew.jackson641.us@gmail.com,"94 Lake Dr, Los Angeles",usa,millennial,bottom_50,73600.61,7360.06,sometimes,11.21,74.78,10.41,5.99,8.82,0.0,5503.85,766.18,440.87,649.16,0.0
4450,David,Thompson,male,david.thompson270.us@gmail.com,"111 Pine Rd, San Jose",usa,millennial,bottom_50,184808.87,18480.89,once,16.11,79.97,4.3,14.09,1.64,0.0,14779.17,794.68,2603.96,303.09,0.0
4451,Donna,Lopez,female,donna.lopez372.us@gmail.com,"176 Cedar Ln, New York",usa,gen_z,bottom_50,32798.99,3279.9,once,10.07,67.24,8.05,19.38,5.33,0.0,2205.4,264.03,635.64,174.82,0.0
4452,Nancy,Martinez,female,nancy.martinez85.us@gmail.com,"132 Park Ave, San Jose",usa,boomer,top_25,2131912.18,85276.49,often,69.54,40.38,5.09,20.59,14.7,19.24,34434.65,4340.57,17558.43,12535.64,16407.2
4453,Ashley,Brown,female,ashley.brown629.us@gmail.com,"117 Pine Rd, Dallas",usa,millennial,bottom_50,155028.93,15502.89,often,18.64,79.05,6.26,8.31,6.38,0.0,12255.03,970.48,1288.29,989.08,0.0
